id,competencia,fecha,tipo_registro,estatus,tipo_victima,sexo,materia
22468,Federal,2020-04-20,Fud,Folio Asignado,Directa,Hombre,Delito
22469,Federal,2020-04-22,Fud,Folio Asignado,Directa,Hombre,Delito
22470,Federal,2020-04-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
22471,Federal,2020-04-20,Fud,Folio Asignado,Directa,Hombre,Delito
22472,Federal,2020-04-20,Fud,Folio Asignado,Indirecta,Mujer,Delito
22473,Federal,2020-04-20,Fud,Folio Asignado,Indirecta,Hombre,Delito
22474,Federal,2020-04-20,Fud,Folio Asignado,Indirecta,Mujer,Delito
22475,Federal,2020-04-20,Fud,Folio Asignado,Directa,Hombre,Delito
22476,Federal,2020-04-20,Fud,Folio Asignado,Indirecta,Mujer,Delito
22477,Federal,2020-04-20,Fud,Folio Asignado,Indirecta,Mujer,Delito
22478,Federal,2020-04-20,Fud,Folio Asignado,Indirecta,Hombre,Delito
22479,Federal,2020-05-27,Fud,Folio Asignado,Indirecta,Hombre,Delito
22480,Federal,2020-05-27,Fud,Folio Asignado,Indirecta,Mujer,Delito
22481,Federal,2020-05-20,Fud,Folio Asignado,Directa,Hombre,Delito
22482,Federal,2020-05-20,Fud,Folio Asignado,Indirecta,Hombre,Delito
22483,Federal,2020-05-20,Fud,Folio Asignado,Indirecta,Mujer,Delito
22484,Federal,2020-06-18,Fud,Folio Asignado,Indirecta,Mujer,Delito
22485,Federal,2020-05-20,Fud,Folio Asignado,Directa,Hombre,Delito
22486,Federal,2020-06-09,Fud,Folio Asignado,Directa,Mujer,Delito
22487,Federal,2020-06-09,Fud,Folio Asignado,Directa,Hombre,Delito
22488,Federal,2020-06-09,Fud,Folio Asignado,Directa,Hombre,Delito
22489,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22490,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
22491,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22492,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
22493,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22494,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22495,Federal,2020-06-09,Fud,Folio Asignado,Directa,Hombre,Delito
22496,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22497,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
22498,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22499,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22500,Federal,2020-06-09,Fud,Folio Asignado,Directa,Hombre,Delito
22501,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22502,Federal,2020-05-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
22503,Federal,2020-06-09,Fud,Folio Asignado,Directa,Hombre,Delito
22504,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22505,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
22506,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22507,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Mujer,Delito
22508,Federal,2020-06-30,Fud,Folio Asignado,Indirecta,Hombre,Delito
22509,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22510,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22511,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22512,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22513,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22514,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22515,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22516,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22517,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22518,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22519,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22520,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22521,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22522,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22523,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22524,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22525,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22526,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22527,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22528,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22529,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22530,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22531,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22532,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22533,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22534,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22535,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22536,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Hombre,Delito
22537,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22538,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22539,Federal,2020-06-02,Fud,Folio Asignado,Directa,Hombre,Delito
22540,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22541,Federal,2020-06-02,Fud,Folio Asignado,Indirecta,Mujer,Delito
22542,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22543,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
22544,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
22545,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22546,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
22547,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22548,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22549,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22550,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22551,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22552,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22553,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22554,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22555,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
22556,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22557,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22558,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22559,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22560,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22561,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22562,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22563,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22564,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22565,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22566,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22567,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Hombre,Delito
22568,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
22569,Federal,2018-07-04,Fud,Folio Asignado,Indirecta,Mujer,Delito
22570,Federal,2018-04-24,Fud,Folio Asignado,Directa,Hombre,Delito
22571,Federal,2018-04-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
22572,Federal,2018-04-24,Fud,Folio Asignado,Indirecta,Hombre,Delito
22573,Federal,2018-04-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
22574,Federal,2018-04-24,Fud,Folio Asignado,Indirecta,Mujer,Delito
22575,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22576,Federal,2018-05-23,Fud,Folio Asignado,Indirecta,Mujer,Delito
22577,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22578,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22579,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22580,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,Delito
22581,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22582,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22583,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22584,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22585,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22586,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22587,Federal,2018-04-26,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22588,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22589,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22590,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22591,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22592,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22593,Federal,2018-05-03,Fud,Folio Asignado,Directa,Mujer,Ambas
22594,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22595,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22596,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22597,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22598,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22599,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22600,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22601,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22602,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22603,Federal,2018-05-03,Fud,Folio Asignado,Directa,Mujer,Ambas
22604,Federal,2018-05-03,Fud,Folio Asignado,Directa,Mujer,Ambas
22605,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22606,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Ambas
22607,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22608,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22609,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22610,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22611,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22612,Federal,2018-05-11,Fud,Folio Asignado,Directa,Hombre,Ambas
22613,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22614,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22615,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22616,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22617,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22618,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22619,Federal,2018-05-11,Fud,Folio Asignado,Directa,Mujer,Ambas
22620,Federal,2018-05-11,Fud,Folio Asignado,Directa,Hombre,Ambas
22621,Federal,2018-05-14,Fud,Folio Asignado,Directa,Mujer,Ambas
22622,Federal,2018-05-14,Fud,Folio Asignado,Directa,Mujer,Ambas
22623,Federal,2018-05-14,Fud,Folio Asignado,Directa,Mujer,Ambas
22624,Federal,2018-05-14,Fud,Folio Asignado,Directa,Mujer,Ambas
22625,Federal,2018-05-14,Fud,Folio Asignado,Directa,Mujer,Ambas
22626,Federal,2018-05-14,Fud,Folio Asignado,Directa,Mujer,Ambas
22627,Federal,2018-05-14,Fud,Folio Asignado,Directa,Hombre,Ambas
22628,Federal,2018-05-14,Fud,Folio Asignado,Directa,Mujer,Ambas
22629,Federal,2018-05-14,Fud,Folio Asignado,Directa,Hombre,Ambas
22630,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
22631,Federal,2018-05-03,Fud,Folio Asignado,Directa,Mujer,Violaciones
22632,Federal,2018-05-03,Fud,Folio Asignado,Directa,Mujer,Violaciones
22633,Federal,2018-05-03,Fud,Folio Asignado,Directa,Hombre,Violaciones
22634,Federal,2018-05-03,Fud,Folio Asignado,Directa,Mujer,Violaciones
22635,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22636,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22637,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22638,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22639,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22640,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22641,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
22642,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22643,Federal,2018-05-31,Fud,Folio Asignado,Directa,Mujer,Violaciones
22644,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22645,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22646,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22647,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22648,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22649,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22650,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22651,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22652,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22653,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22654,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22655,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22656,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22657,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22658,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22659,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
22660,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
22661,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,Violaciones
22662,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22663,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22664,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22665,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22666,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,Delito
22667,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,Delito
22668,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22669,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22670,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22671,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22672,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22673,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22674,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22675,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22676,Federal,2018-05-31,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22677,Federal,2019-05-21,Fud,Folio Asignado,Directa,Hombre,Delito
22678,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
22679,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
22680,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
22681,Federal,2018-05-31,Fud,Folio Asignado,Directa,Mujer,En Analisis
22682,Federal,2018-05-31,Fud,Folio Asignado,Directa,Hombre,En Analisis
22683,Federal,2018-06-25,Fud,Folio Asignado,Directa,Hombre,En Analisis
22684,Federal,2018-06-25,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22685,Federal,2018-06-25,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22686,Federal,2018-06-25,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22687,Federal,2018-06-25,Fud,Folio Asignado,Indirecta,Hombre,Delito
22688,Federal,2018-06-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
22689,Federal,2018-06-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
22690,Federal,2018-06-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
22691,Federal,2018-06-22,Fud,Folio Asignado,Indirecta,Mujer,Delito
22692,Federal,2018-06-22,Fud,Folio Asignado,Indirecta,Hombre,Delito
22693,Federal,2018-06-22,Fud,Folio Asignado,Directa,Hombre,En Analisis
22694,Federal,2018-06-28,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22695,Federal,2018-06-28,Fud,Folio Asignado,Indirecta,Hombre,En Analisis
22696,Federal,2018-07-27,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22697,Federal,2018-07-27,Fud,Folio Asignado,Indirecta,Mujer,En Analisis
22698,Federal,2018-06-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
22699,Federal,2018-06-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
22700,Federal,2018-06-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
22701,Federal,2018-06-08,Fud,Folio Asignado,Directa,Hombre,Ambas
22702,Federal,2018-06-08,Fud,Folio Asignado,Directa,Hombre,Ambas
22703,Federal,2018-06-08,Fud,Folio Asignado,Directa,Mujer,Ambas
22704,Federal,2025-09-18,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22705,Federal,2025-09-18,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22706,Federal,2025-09-18,Fud,Folio Asignado,Indirecta,Hombre,Ambas
22707,Federal,2025-09-18,Fud,Folio Asignado,Indirecta,Hombre,Ambas
22708,Federal,2025-08-21,Fud,Folio Asignado,Directa,Mujer,Violaciones
22709,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22710,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
22711,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
22712,Federal,2025-08-21,Fud,Folio Asignado,Directa,Hombre,Delito
22713,Federal,2025-08-22,Fud,Folio Asignado,Directa,Hombre,Delito
22714,Federal,2025-08-22,Fud,Folio Asignado,Directa,Hombre,Delito
22715,Federal,2025-08-22,Fud,Folio Asignado,Directa,Hombre,Delito
22716,Federal,2025-08-21,Fud,Folio Asignado,Directa,Hombre,Delito
22717,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
22718,Federal,2025-08-21,Fud,Folio Asignado,Directa,Hombre,Delito
22719,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
22720,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
22721,Federal,2025-08-20,Fud,Folio Asignado,Directa,Hombre,Delito
22722,Federal,2025-08-20,Fud,Folio Asignado,Indirecta,Mujer,Delito
22723,Federal,2025-08-20,Fud,Folio Asignado,Directa,Mujer,Delito
22724,Federal,2025-09-05,Fud,Folio Asignado,Indirecta,Mujer,Delito
22725,Federal,2025-10-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
22726,Federal,2025-10-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
22727,Federal,2025-08-21,Fud,Folio Asignado,Directa,Hombre,Delito
22728,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
22729,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
22730,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Hombre,Delito
22731,Federal,2025-08-21,Fud,Folio Asignado,Indirecta,Mujer,Delito
22732,Federal,2025-08-21,Fud,Folio Asignado,Directa,Hombre,Violaciones
22733,Federal,2025-08-25,Fud,Folio Asignado,Directa,Hombre,Delito
22734,Federal,2025-10-08,Fud,Folio Asignado,Directa,Hombre,Delito
22735,Federal,2025-08-27,Fud,Folio Asignado,Directa,Mujer,Violaciones
22736,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22737,Federal,2025-08-29,Fud,Folio Asignado,Directa,Hombre,Delito
22738,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Mujer,Delito
22739,Federal,2025-08-27,Fud,Folio Asignado,Directa,Hombre,Violaciones
22740,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Hombre,Delito
22741,Federal,2025-08-27,Fud,Folio Asignado,Directa,Hombre,Violaciones
22742,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22743,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22744,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22745,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22746,Federal,2025-11-26,Fud,Folio Asignado,Directa,Hombre,Delito
22747,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22748,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22749,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22750,Federal,2025-08-29,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22751,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Mujer,Ambas
22752,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Mujer,Ambas
22753,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Hombre,Ambas
22754,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Mujer,Ambas
22755,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Mujer,Ambas
22756,Federal,2025-08-27,Fud,Folio Asignado,Indirecta,Mujer,Ambas
22757,Federal,2025-10-13,Fud,Folio Asignado,Directa,Hombre,Delito
22758,Federal,2025-10-13,Fud,Folio Asignado,Indirecta,Mujer,Delito
22759,Federal,2025-10-13,Fud,Folio Asignado,Directa,Mujer,Delito
22760,Federal,2025-10-13,Fud,Folio Asignado,Indirecta,Mujer,Delito
22761,Federal,2025-10-02,Fud,Folio Asignado,Directa,Hombre,Delito
22762,Federal,2025-10-02,Fud,Folio Asignado,Directa,Hombre,Delito
22763,Federal,2025-11-18,Fud,Folio Asignado,Indirecta,Hombre,Ambas
22764,Federal,2025-12-10,Fud,Folio Asignado,Directa,Mujer,Violaciones
22765,Federal,2025-12-10,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22766,Federal,2025-12-10,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
22767,Federal,2025-10-27,Fud,Folio Asignado,Directa,Mujer,Delito
22768,Federal,2025-12-10,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22769,Federal,2025-10-27,Fud,Folio Asignado,Directa,Mujer,Delito
22770,Federal,2025-12-10,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22771,Federal,2025-10-27,Fud,Folio Asignado,Directa,Mujer,Violaciones
22772,Federal,2025-10-06,Fud,Folio Asignado,Directa,Mujer,Delito
22773,Federal,2025-10-06,Fud,Folio Asignado,Directa,Mujer,Delito
22774,Federal,2025-12-10,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22775,Federal,2025-10-06,Fud,Folio Asignado,Directa,Hombre,Delito
22776,Federal,2025-10-06,Fud,Folio Asignado,Indirecta,Hombre,Delito
22777,Federal,2025-10-06,Fud,Folio Asignado,Indirecta,Hombre,Delito
22778,Federal,2025-10-06,Fud,Folio Asignado,Indirecta,Mujer,Delito
22779,Federal,2025-10-08,Fud,Folio Asignado,Directa,Hombre,Delito
22780,Federal,2025-11-14,Fud,Folio Asignado,Indirecta,Mujer,Ambas
22781,Federal,2025-10-08,Fud,Folio Asignado,Indirecta,Mujer,Delito
22782,Federal,2025-10-06,Fud,Folio Asignado,Indirecta,Hombre,Delito
22783,Federal,2025-10-08,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22784,Federal,2025-10-08,Fud,Folio Asignado,Indirecta,Hombre,Violaciones
22785,Federal,2025-10-08,Fud,Folio Asignado,Indirecta,Mujer,Violaciones
